BarnName,Index,DHIID,RFID,Lact#,DIM,Merit$,DateDue,Repr,PTAM,PTAFat,PTAPro,LctAvSCCS,SireCode,MGSCode,DamName,DamPTAM,DamPTAF,DamPTAP,DamMerit$
5618 ,5618,47TZK4842,,2,409,+30,4-02,P,-325,+29,-2,2.7,7HO6695,,4176,,,,
5706 ,5706,47VAN9577,,2,355,+30,4-18,P,-114,-6,+7,1.1,29HO9155,7HO6349,2651,-370,-3,-2,-55
5732 ,5732,47VAN9715,,2,154,+29,10-13,,+727,+4,+15,0.1,14HO3831,11HO5183,2288,-1175,-52,-29,-214
5969 ,5969,47VAJ8282,,2,234,+29,10-06,,-334,-30,-5,3.0,11HO7319,7HO6168,2486,-270,-39,+0,+5
6738 ,6738,47VBY9238,,1,235,+28,7-18,P,+233,+6,+11,3.0,1HO9365,,4406,,,,
5915 ,5915,47VAJ8181,,2,339,+27,10-06,,+1438,+12,+33,4.7,14HO3831,14HO3094,2222,+363,-18,+9,-105
5990 ,5990,47VAJ8251,,2,308,+27,4-27,P,+811,+31,+20,3.0,11HO7318,,2408,,,,
6603 ,6603,47VBY8781,,1,262,+27,6-09,P,+725,+6,+7,3.1,7HO6838,7HO6247,2280,-158,-36,-20,-129
6808 ,6808,47VBY9834,,1,179,+25,8-25,P,+542,+9,+18,0.1,1HO9360,11HO4662,2335W,+4,-9,+6,-57
6713 ,6713,47VBY9228,,1,237,+24,5-28,P,+259,+6,+9,2.9,1HO9347,,1881,,,,
5325 ,5325,47TZD2803,,2,497,+23,3-29,P,-250,-7,-6,2.1,203HO466,11HO5929,2592,-153,+33,+10,+156
6324 ,6324,47VBY8462,,2,86,+23,10-10,,-185,+0,-2,0.3,1HO8981,,3667,,,,
5678 ,5678,47VAN9567,,3,103,+21,9-29,,-88,-10,-3,3.6,1HO5663,,2612,,,,
5989 ,5989,47VAJ8291,,2,340,+21,8-19,P,+666,+7,+7,4.4,11HO6377,,1432,,,,
6320 ,6320,47VBY8453,,2,148,+21,9-22,,-163,-19,-1,0.9,11HO7741,1HO7539,2416,-909,-56,-25,-220
2838 ,2838,47TXC8331,,4,36,+20,,,+251,+11,-4,0.9,1HO5702,7HO5687,2114,-521,-22,-17,-191
5866 ,5866,47VAJ8212,,2,78,+20,,,-42,+23,+1,0.1,7HO6695,,4107,,,,
6515 ,6515,47VBY8723,,1,300,+20,1-18,P,-214,-19,-2,1.3,7HO6782,14HO3094,2222,+363,-18,+9,-105
6586 ,6586,47VBY8765,,1,278,+20,2-09,P,-585,-13,-7,4.1,7HO6782,1HO6671,5217,-216,-6,+0,-89
6115 ,6115,47VAJ8726,,2,302,+19,4-11,P,+607,+3,+14,1.0,14HO3831,,2363,,,,
6358 ,6358,47VBY8474,,2,33,+19,,,-264,-3,-2,1.3,7HO5605,1HO5583,5008,-301,-26,+5,-17
6632 ,6632,47VBY8984,,1,181,+18,8-04,P,+252,-6,-2,0.1,1HO9331,1HO6248,2003W,-383,-41,-15,-172
5197 ,5197,47TZK4217,,3,338,+17,5-28,P,+72,-31,+15,1.7,11HO5183,7HO5687,2291,-312,-25,-5,-130
5327 ,5327,47TYY0801,,3,312,+17,9-08,P,+391,+4,+12,1.8,1HO2406,1HO5208,1661,-417,-9,-10,-112
6409 ,6409,47VBY8548,,2,32,+16,,,-298,-7,-15,0.1,1HO9132,7HO5710,2521,+12,+15,+0,+54
5429 ,5429,47TZK4382,,3,217,+15,6-29,P,+128,-7,-1,2.5,1HO2406,,3882,,,,
6080 ,6080,47VAJ8492,,1,439,+15,2-11,P,-57,+8,+5,3.1,11HO6159,,2442,,,,
6758 ,6758,47VBY9268,,1,214,+15,6-09,P,-330,-3,-1,1.5,1HO9367,,3881,,,,
2839 ,2839,47TXC8327,,4,259,+14,6-14,P,-404,-8,+0,3.3,14HO3367,,3553,,,,
1921 ,1921,46VHX9731,,6,305,+12,1-20,P,-577,-18,-14,1.5,11HO5293,,3264,,,,
2272 ,2272,53290744,,5,280,+12,1-21,P,-841,+15,-10,5.9,9HO2704,1HO4438,1058,-772,-13,-14,-4
5014 ,5014,53290721,,5,308,+12,3-12,P,+139,+26,+0,0.6,1HO6149,,,,,,
6111 ,6111,47VAJ8750,,2,263,+12,6-30,P,+54,+2,+2,1.4,1HO5663,11HO5153,2502,-558,-11,-11,-175
6133 ,6133,47VAJ8756,,2,144,+12,10-10,,-197,-3,+0,0.1,1HO7154,73HO2239,1801,-1124,-35,-27,-216
2577 ,2577,53689901,,4,377,+11,4-14,P,+388,+2,+14,2.0,1HO6149,,,,,,
5338 ,5338,47TYY0821,,3,40,+10,,,+699,+6,+13,6.4,14HO3831,,3402,,,,
6281 ,6281,47VBY8440,,2,113,+10,10-02,,+47,-14,+2,2.6,1HO5663,,4521,,,,
6446 ,6446,47VBY8590,,1,318,+10,3-23,P,+457,-3,+16,1.1,1HO6948,,4389,,,,
5621 ,5621,47TZK4541,,3,103,+8,9-29,,-170,+9,-2,0.1,7HO6695,1HO6248,2003,-383,-41,-15,-172
6163 ,6163,47VAJ9127,,2,99,+7,10-06,,+543,-6,+8,0.1,1HO5588,14HO3160,2100,+4,-12,+5,-58
6759 ,6759,47VBY9263,,1,156,+4,8-10,P,-798,-19,-18,0.4,1HO7336,73HO2239,1801,-1124,-35,-27,-216
5775 ,5775,47VAN9738,,2,282,+2,,N,+460,-12,+10,6.1,1HO2406,,3631,,,,
5807 ,5807,47VAN9768,,2,321,+1,2-10,P,+9,-12,+3,0.3,29HO9155,,4081,,,,
5093 ,5093,47TYY0562,,3,393,+0,6-11,P,-103,-33,-11,1.3,1HO6802,,4024,,,,
6567 ,6567,47VBY8806,,1,289,+0,3-09,P,-781,+11,-16,2.7,7HO7482,29HO10321,5357,-1167,-5,-29,-172
4275 ,4275,41CCE3333,,4,152,-1,,N,+133,+10,+2,0.8,122HO7,,,,,,
5103 ,5103,47TYY0711,,4,90,-2,10-13,,-464,-52,-16,5.2,9HO2575,,3564,,,,
6110 ,6110,47VAJ8761,,2,266,-3,5-28,P,+314,-6,+1,4.0,11HO7319,,3621,,,,
6756 ,6756,47VBY9278,,1,180,-3,7-13,P,-179,+4,+0,4.7,1HO9367,,4206,,,,
5922 ,5922,47VAJ8267,,2,243,-6,8-13,P,-205,+5,+0,2.3,29HO9155,73HO2759,1995,-514,-12,-17,-157
6321 ,6321,47VBY8488,,2,106,-6,9-29,,-219,-31,-2,0.1,507HO7043,,5059,,,,
4461 ,4461,53290766,,3,316,-7,3-22,P,+581,+26,+17,4.8,11HO9158,,,,,,
5860 ,5860,47VAJ8195,,3,72,-7,,,-476,-13,-9,1.2,11HO7319,,4097,,,,
2329 ,2329,47TRY9631,,4,307,-8,10-18,,+330,-3,+15,4.2,11HO4662,,3079,,,,
5852 ,5852,47TRY9676,,2,224,-8,,N,+355,-4,+9,6.5,1HO2406,,3755,,,,
6062 ,6062,47VAJ8484,,2,253,-8,8-08,P,-476,-6,-11,1.1,1HO9011,,3879,,,,
5745 ,5745,47VAN9724,,2,279,-9,1-20,P,-571,+11,-16,0.4,7HO6695,,3720,,,,
6037 ,6037,47VAJ8386,,2,185,-11,9-17,P,+284,+14,+18,3.9,11HO4338,7HO5710,1870,+282,+43,+17,+150
5830 ,5830,47VAN9778,,2,135,-12,10-06,,-412,+4,-3,3.6,14HO3751,,4208,,,,
5443 ,5443,47TZK4392,,3,55,-13,,,-267,-21,+0,3.7,1HO5587,,4182,,,,
5455 ,5455,47TZK4395,,3,222,-13,10-15,,-495,-16,-16,1.0,7HO7011,,4104,,,,
5845 ,5845,47TRY9682,,2,211,-13,10-18,,-451,-1,-7,3.0,29HO10483,1HO1028,2201,-387,-24,-9,-177
6112 ,6112,47VAJ8730,,2,215,-13,6-09,P,+88,+0,+5,1.0,1HO9002,,3643,,,,
2514 ,2514,47TTA0942,,4,182,-14,10-06,,+76,-16,+11,1.2,29HO9215,29HO7538,1306,-968,-35,-31,-335
5943 ,5943,47VAJ8271,,2,297,-14,2-26,P,-38,-29,-8,1.1,1HO7235,,4394,,,,
2223 ,2223,47TRY9731,,5,388,-16,7-03,P,-811,-19,-17,3.0,1HO7326,,878,,,,
5635 ,5635,47TZK4843,,2,244,-16,6-22,P,+358,-25,-2,2.3,1HO6802,,3540,,,,
2655 ,2655,47TXC8035,,4,304,-17,3-09,P,+8,-1,+2,0.9,1HO5624,,3259,,,,
2927 ,2927,47TXC8353,,3,234,-17,5-26,P,-589,+16,-11,1.7,1HO7893,,3671,,,,
4305 ,4305,136282880,,4,228,-17,10-06,,+350,-42,+19,3.4,11HO5183,11HO4400,,-511,-52,-18,-279
6041 ,6041,47VAJ8397,,2,273,-17,6-18,P,-1133,-23,-33,0.9,1HO8800,,2396,,,,
6314 ,6314,47VBY8441,,2,101,-17,10-06,,-522,-2,-13,0.3,1HO8974,,4080,,,,
6010 ,6010,47VAJ8365,,2,216,-18,10-15,,+5,+49,+3,0.4,11HO7318,9HO2704,2389,-671,+31,-11,-64
2539 ,2539,47TTA0935,,5,207,-24,6-15,P,-501,+16,-10,4.9,9HO2299,,3682,,,,
5531 ,5531,47TZK4447,,3,49,-25,,,+289,+17,+10,3.9,1HO5315,,3544,,,,
5779 ,5779,47VAN9730,,3,47,-25,,,-167,-22,-18,0.1,1HO6802,,3820,,,,
6605 ,6605,47VBY8815,,1,245,-26,6-23,P,+66,+14,-2,2.5,7HO6838,,4192,,,,
2680 ,2680,47TXC8509,,3,339,-28,7-01,P,-78,-14,-1,2.7,29HO12044,,3498,,,,
4291 ,4291,136282871,,3,346,-30,2-28,P,+275,-27,-6,6.2,11HO5486,11HO4063,,-287,-20,-18,-148
5274 ,5274,47TXC8689,,3,278,-30,6-11,P,-132,-18,-6,0.7,1HO2406,73HO2759,1943,-1208,-35,-36,-228
2570 ,2570,47TTA0980,,4,168,-33,8-14,P,+315,+2,+5,5.9,1HO5588,7HO4637,1814,-873,-31,-23,-259
5874 ,5874,47TBD2384,,2,279,-34,3-10,P,+136,+3,-1,3.0,507HO6838,1HO8240,2800,,,,
6304 ,6304,47VBY8455,,2,59,-34,,,-59,-16,-8,5.2,1HO9121,,3298W,,,,
2718 ,2718,47TXC8526,,4,32,-36,,,-201,+22,-15,4.1,1HO5702,,1969,,,,
5986 ,5986,47VAJ8277,,2,144,-36,9-29,,+390,-4,+3,0.5,1HO5588,,2775,,,,
6566 ,6566,47VBY8778,,1,314,-39,10-13,,+316,+20,+4,5.0,7HO6838,,3897,,,,
5746 ,5746,47VAN9714,,3,92,-43,10-14,,+727,-12,+10,0.1,7JE329,1HO7539,2416,-909,-56,-25,-220
6552 ,6552,47VBY8783,,1,283,-43,3-09,P,-475,-22,-8,1.3,1HO9164,,3690,,,,
5977 ,5977,47VAJ8227,,2,267,-47,6-22,P,-727,-1,-17,1.5,1HO8863,,4242W,,,,
5018 ,5018,53773204,,3,399,-48,,C,+465,+7,+6,1.1,1HO6149,,3013,,,,
6051 ,6051,47VAJ8510,,2,264,-48,5-12,P,-472,-1,-12,1.6,1HO9007,,4342,,,,
5515 ,5515,47TZK4504,,2,321,-49,1-20,P,+375,+5,+12,0.8,1HO5315,,3575,,,,
5273 ,5273,47TZK4198,,3,319,-50,2-27,P,-314,-17,-7,0.5,3HO5897,1HO7536,2360,-1003,-38,-27,-125
6073 ,6073,47VAJ8502,,1,434,-50,2-05,P,-378,+10,-9,2.2,7HO6695,,4278,,,,
5815 ,5815,53689943,,2,243,-51,5-12,P,+440,-14,+6,1.6,1HO5588,11HO4662,4173,-1314,-54,-32,-397
5111 ,5111,47TYY0715,,3,321,-56,4-01,P,-354,-20,-13,1.2,1HO7916,,3473,,,,
2335W ,2335,47TRY9625,,4,569,-57,,C,+4,-9,+6,5.1,11HO4662,,,,,,
2707 ,2707,47TXC8507,,4,289,-65,9-21,,-476,+2,-5,2.9,7HO6349,,1881,,,,
5280 ,5280,47TYY0834,,3,309,-65,6-30,P,-166,-23,-2,3.0,1HO2406,,3713,,,,
6119 ,6119,47VAJ8738,,2,70,-68,,,+10,-25,-7,0.1,11HO7319,,4182,,,,
6583 ,6583,47VBY8708,,1,281,-68,2-24,P,-91,-15,+0,0.6,1HO9316,1HO3895,1851,+243,-13,+5,-56
2261 ,2261,47TNC5547,,5,261,-69,10-13,,+724,-28,+6,2.4,7HO6247,122HO7,,-152,-57,-8,-306
6414 ,6414,47VBY8562,,1,394,-69,3-27,P,+13,-11,+0,0.6,1HO9148,,2124,,,,
5733 ,5733,47VAN9701,,2,391,-70,4-13,P,-782,-4,-10,2.5,14HO3751,,1975,,,,
5938 ,5938,47VAJ8266,,2,283,-70,2-27,P,-995,-15,-25,0.1,29HO9155,,3975,,,,
6242 ,6242,47VBY8018,,2,60,-70,,,-982,-19,-28,4.3,1HO6721,,3968,,,,
6030 ,6030,47VAJ8399,,2,279,-75,2-24,P,+79,-19,-9,0.4,1HO6377,,4099,,,,
4178 ,4178,52555523,,6,58,-76,,,-197,-15,-6,4.6,,,,,,,
5814 ,5814,47VAN9765,,2,305,-77,5-05,P,-360,-33,-13,1.5,11HO7319,,4087,,,,
2096 ,2096,46VFX0580,,5,199,-78,10-13,,-73,-17,-3,0.8,1HO1028,,3085,,,,
2649 ,2649,47TXC8052,,4,283,-79,3-03,P,+294,+0,+15,1.4,1HO7754,,3163,,,,
6025 ,6025,47VAJ8389,,2,42,-82,,,-63,-17,-2,3.0,1HO8912,,4336,,,,
5709 ,5709,47VAN9558,,3,136,-83,10-17,,-217,-41,+0,5.5,14HO3751,,3564,,,,
6048 ,6048,47VAJ8403,,2,239,-84,6-30,P,+342,+0,+11,2.3,11HO4338,,2407,,,,
6098 ,6098,47VAJ8764,,2,188,-85,7-27,P,-953,-10,-20,0.3,3HO5678,122HO1375,4454,,,,
5727 ,5727,47VAN9579,,3,55,-86,,,-350,-15,-17,5.8,1HO6802,,3897,,,,
6775 ,6775,47VBY9233,,1,182,-86,10-06,,-255,-15,-7,3.6,7HO6838,14HO2912,2347,-866,-31,-18,-145
5780 ,5780,47VAN9739,,2,173,-94,10-05,,-486,-16,+0,0.1,29HO9155,9HO1612,2257,-1023,-42,-12,-324
6097 ,6097,47VAJ8754,,2,250,-95,8-11,P,-621,-18,-15,0.5,11HO6159,,4282,,,,
2239 ,2239,47TRY9715,,5,194,-96,,N,+94,-3,+1,0.1,14HO3094,,3387,,,,
6151 ,6151,47VAJ9130,,1,407,-97,2-04,P,-205,-22,-6,5.2,1HO5663,,3951,,,,
2553 ,2553,47TTA0909,,4,260,-101,6-09,P,-903,-10,-26,2.2,9HO2704,1HO3390,1352,-700,+1,-23,-20
2940 ,2940,47TXC8349,,3,426,-104,4-23,P,-203,-5,-3,6.8,7HO6349,,1526,,,,
2992 ,2992,47TXC8938,,3,306,-104,4-21,P,-629,-15,-10,1.9,1HO8379,29HO8343,1773,-1122,-15,-32,-234
5068 ,5068,47TYY0593,,3,396,-107,2-25,S,+168,-8,+1,1.8,14HO4496,29HO8343,1763,-152,-1,-5,-127
6413 ,6413,47VBY8581,,1,321,-113,1-13,P,-15,-16,+14,4.4,183HO169,11HO4662,2531,-47,-6,+5,-101
4457 ,4457,53290759,,3,298,-118,3-17,P,+48,-41,-2,5.1,11HO5534,,,,,,
2600 ,2600,47TXC8018,,4,305,-122,6-08,S,-59,-32,-13,1.2,1HO5588,,1700,,,,
4453 ,4453,53290756,,3,289,-122,9-21,,-33,-10,+1,1.8,11HO6715,,,,,,
4307 ,4307,136288840,,4,180,-125,7-14,P,-367,-1,+2,1.4,11HO7919,11HO5440,,-456,-19,-3,-98
5102 ,5102,47TYY0722,,3,363,-132,6-02,P,+119,-44,-6,1.7,1HO5588,,3403,,,,
4302 ,4302,136282723,,4,386,-137,,C,+326,+11,+6,3.2,11HO7491,11HO5103,,+75,+26,+8,+3
5947 ,5947,47VAJ8234,,2,301,-152,3-14,P,-1049,+2,-26,1.0,7HO6695,,3662,,,,
2913 ,2913,47TYY0555,,4,110,-154,9-22,,-1348,-8,-32,1.5,1HO7886,,3338,,,,
5650 ,5650,47TZK4840,,3,31,-155,,,-997,-32,-24,0.4,14HO3751,,3953,,,,
5698 ,5698,47VAN9563,,3,75,-163,,,-524,-4,-13,,11HO7391,,3952,,,,
2550 ,2550,47TTA0940,,5,136,-170,10-17,,-402,-46,-7,4.6,1HO5626,,,,,,
5673 ,5673,47TZK4805,,3,60,-170,,,-469,-38,-22,0.4,1HO5588,,4227,,,,
6657 ,6657,47VBY8926,,1,259,-181,4-28,P,-723,-34,-16,4.6,,14HO3160,2341,-470,-43,-16,-204
5971 ,5971,47VAJ8264,,2,217,-195,10-13,,-8,-24,-4,2.7,11HO9370,7HO6168,2373,-1071,-47,-24,-180
5435 ,5435,47TYY0681,,3,34,-202,,,-57,-26,-1,,1HO8495,,4018,,,,
6018 ,6018,47VAJ8404,,2,91,-269,10-13,,+549,-31,+11,0.1,11HO9370,1HO1028,2220,+518,-26,+16,-114
4293 ,4293,136282826,,4,307,-341,8-18,P,-483,-49,-20,5.3,122HO1375,11HO3532,,-578,-51,-18,-198
1431 ,1431,47TLS2924,,8,23,,,,,,,7.7,,,3062,,,,
1845 ,1845,52555502,,6,217,,6-09,P,,,,5.0,,,3410,,,,
1942 ,1942,46VFX9753,,6,413,,8-18,P,,,,2.4,,,3512,,,,
1951 ,1951,46VFX9761,,6,327,,3-10,P,,,,3.6,,,3496,,,,
1984 ,1984,46VHX0472,,6,59,,,,,,,1.5,,,3502,,,,
2155 ,2155,46VHX1387,,6,57,,,,,,,,11HO5153,1HO3390,1545,-438,-24,-8,-149
2221 ,2221,47TRY9721,,6,45,,,,,,,0.1,,,3697,,,,
2229 ,2229,47TRY9707,,5,300,,3-17,P,,,,1.0,,,3663,,,,
2246 ,2246,47TNC5534,,5,266,,7-29,P,,,,4.7,,1HO2194,1614,-803,-30,-27,-310
2281 ,2281,47TRY9957,,5,266,,9-15,,,,,1.7,,7HO4324,,-124,-18,+0,-53
2298 ,2298,47TRY9974,,5,288,,3-02,P,,,,2.5,,,,,,,
2378 ,2378,47TRY9633,,4,335,,10-13,,,,,5.1,,1HO4438,1034,+180,-26,+7,-46
2442 ,2442,47TTA0864,,4,311,,1-18,P,,,,4.2,,,,,,,
2454 ,2454,47TTA0856,,5,136,,10-06,,,,,0.6,,,,,,,
2458 ,2458,47TTA0861,,5,112,,9-23,,,,,2.9,,,,,,,
2461 ,2461,47TTA0717,,5,135,,9-26,,,,,0.1,,,,,,,
2480 ,2480,47TTA0719,,4,225,,10-06,,,,,1.2,,,,,,,
2494 ,2494,47TTA0711,,3,316,,10-05,,,,,0.9,,,,,,,
2533 ,2533,47TTA0926,,5,150,,10-06,,,,,3.3,,,,,,,
2536 ,2536,47TTA0901,,5,87,,,,,,,,,,3991,,,,
2599 ,2599,47TXC8033,,4,293,,6-16,P,,,,5.4,,,4033,,,,
2601 ,2601,47TXC8029,,4,295,,8-05,P,,,,2.2,,1HO5293,1964,,,,
2615 ,2615,47TXC8026,,4,278,,9-24,,,,,2.4,,,1772,,,,
2624 ,2624,47TXC8044,,5,153,,10-13,,,,,0.1,,,4059,,,,
2630 ,2630,47TXC8053,,4,385,,5-04,P,,,,1.6,,73HO2239,1800,-197,-23,-5,-85
2675 ,2675,47TXC8083,,4,442,,7-09,P,,,,1.6,,7HO5375,1833,,,,
2714 ,2714,47TXC8504,,4,164,,8-04,P,,,,0.1,,1HO2194,1567,-334,-15,-13,-225
2727 ,2727,47TXC8516,,4,460,,5-06,S,,,,2.8,,14HO2687,1940,+742,+22,+18,+232
2775 ,2775,47TXC8564,,4,134,,10-06,,,,,4.0,,,863,,,,
2781 ,2781,47TXC8570,,4,39,,,,,,,1.5,,,3823,,,,
2809 ,2809,47TXC8593,,4,225,,6-01,P,,,,4.9,,9HO2271,1980,-68,-12,-1,+62
2820 ,2820,53331378,,3,578,,3-30,P,,,,2.2,,,4115,,,,
2830 ,2830,47TXC8337,,3,239,,10-05,,,,,2.0,,,4107,,,,
2860 ,2860,47TXC8721,,3,209,,10-06,,,,,3.1,,,4128,,,,
2879 ,2879,47TXC8378,,3,137,,,N,,,,2.3,,,4146,,,,
2882 ,2882,47TXC8704,,3,410,,4-30,P,,,,1.1,,,4117,,,,
2904 ,2904,47TXC8369,,4,52,,,,,,,0.4,,,4129,,,,
3551 ,3551,41BKS2528,,6,468,,3-25,S,,,,4.2,,,,,,,
3656 ,3656,42BBD4366,,5,445,,2-10,P,,,,3.6,,,,,,,
3760 ,3760,46VEM9419,,6,334,,4-21,S,,,,5.5,,,,,,,
3774 ,3774,42BAH1428,,7,198,,10-06,,,,,5.2,,,,,,,
3794 ,3794,47TSY1738,,6,462,,,C,,,,4.5,,,,,,,
3833W ,3833,47TSX3833,,5,409,,3-18,P,,,,1.5,,,,,,,
3878 ,3878,47TRK5557,,6,24,,,,,,,4.1,,,,,,,
3903 ,3903,42CWA9729,,7,109,,9-22,,,,,,,,,,,,
3917 ,3917,46VHJ9761,,6,228,,9-29,,,,,4.2,,,,,,,
3936 ,3936,52555564,,5,353,,3-18,P,,,,6.2,,,,,,,
3963 ,3963,42BBD4262,,5,391,,1-31,P,,,,3.9,,,,,,,
4009 ,4009,42WJR7308,,6,130,,9-26,,,,,1.2,,,,,,,
4064 ,4064,47BHA9010,,6,75,,,,,,,2.9,,,,,,,
4067 ,4067,47TST5912,,5,285,,9-21,,,,,2.2,,,,,,,
4097 ,4097,42CWN3513,,6,196,,6-30,P,,,,0.1,,,,,,,
4108 ,4108,46VJN1807,,4,350,,6-01,P,,,,4.8,,,,,,,
4136 ,4136,47TSI5927,,6,52,,,,,,,,,,,,,,
4184 ,4184,47BHG3109,,5,245,,8-27,P,,,,3.9,,,,,,,
4194 ,4194,47TTA7437,,5,185,,10-13,,,,,1.2,,,,,,,
4197 ,4197,46VLM0873,,5,353,,2-22,P,,,,2.9,,,,,,,
4218 ,4218,46VLT0611,,5,54,,,,,,,4.2,,,,,,,
4219 ,4219,46VKN0799,,5,190,,10-06,,,,,1.9,,,,,,,
4220 ,4220,42BBB4594,,6,206,,9-26,,,,,5.0,,,,,,,
4242W ,4242,47TVB3170,,5,149,,10-06,,,,,3.7,,,,,,,
4247 ,4247,47TVB3182,,5,297,,7-07,P,,,,1.1,,,,,,,
4250 ,4250,46VWW4383,,4,277,,9-22,,,,,1.1,,,,,,,
4256 ,4256,46VPP5222,,3,244,,10-13,,,,,2.5,,,,,,,
4258 ,4258,53290703,,5,37,,,,,,,0.7,,,,,,,
4263 ,4263,53290708,,5,216,,9-08,P,,,,1.9,,,,,,,
4271 ,4271,53290716,,4,285,,,N,,,,2.2,,,,,,,
4276 ,4276,53290719,,5,274,,2-28,P,,,,2.2,,,,,,,
4287 ,4287,53290729,,5,277,,10-17,,,,,2.3,,,,,,,
4335 ,4335,47TTH6971,,4,302,,2-19,P,,,,5.7,,,,,,,
4337 ,4337,47BHG4053,,4,138,,10-10,,,,,0.8,,,,,,,
4341 ,4341,47TTH6960,,5,103,,9-29,,,,,3.2,,,,,,,
4352 ,4352,53689922,,4,250,,7-18,P,,,,1.0,,,,,,,
4354 ,4354,53331360,,3,456,,1-29,S,,,,2.8,,,,,,,
4357 ,4357,53331363,,3,185,,7-14,P,,,,2.0,,,,,,,
4358 ,4358,53331398,,4,69,,,,,,,2.7,,,,,,,
4359 ,4359,53331391,,3,111,,9-22,,,,,1.2,,,,,,,
4369 ,4369,53689903,,4,273,,5-30,P,,,,1.0,,,,,,,
4371 ,4371,53689904,,4,282,,4-27,P,,,,3.0,,,,,,,
4375 ,4375,53331397,,4,83,,,,,,,2.0,,,,,,,
4382 ,4382,53331382,,3,228,,,N,,,,5.0,,,,,,,
4393 ,4393,53689905,,4,134,,9-29,,,,,2.1,,,,,,,
4394 ,4394,53331383,,4,264,,7-21,P,,,,1.4,,,,,,,
4395 ,4395,53331370,,4,270,,9-07,P,,,,1.7,,,,,,,
4401 ,4401,53331328,,5,130,,8-31,P,,,,1.9,,,,,,,
4406 ,4406,53331335,,4,164,,,N,,,,1.2,,,,,,,
4415 ,4415,47TSX4981,,5,269,,9-22,,,,,0.2,,,,,,,
4417 ,4417,47TXV7130,,5,144,,9-09,P,,,,7.0,,,,,,,
4419 ,4419,53290742,,5,201,,10-03,,,,,0.4,,,,,,,
4420 ,4420,47TXK9348,,4,199,,10-18,,,,,5.0,,,,,,,
4421 ,4421,35SLL7062,,4,173,,,N,,,,6.2,,,,,,,
4422 ,4422,53290743,,5,163,,,C,,,,2.7,,,,,,,
4423 ,4423,53331330,,5,298,,3-17,P,,,,5.4,,,,,,,
4425 ,4425,47TTT5792,,5,69,,,,,,,1.1,,,,,,,
4426 ,4426,53331332,,4,64,,,,,,,0.1,,,,,,,
4431 ,4431,42BAW1718,,4,121,,9-15,P,,,,4.8,,,,,,,
4435 ,4435,53331346,,4,312,,5-04,P,,,,1.5,,,,,,,
4442 ,4442,53331343,,5,80,,,,,,,0.1,,,,,,,
4446 ,4446,47BHG7129,,5,123,,10-13,,,,,0.4,,,,,,,
4449 ,4449,47TXV7121,,5,72,,,,,,,1.1,,,,,,,
4480 ,4480,74RSP2968,,5,54,,,,,,,2.8,,,,,,,
4486 ,4486,53290738,,4,429,,3-16,P,,,,1.5,,,,,,,
4487 ,4487,53331334,,5,127,,9-08,P,,,,3.2,,,,,,,
4492 ,4492,47BHG4038,,4,301,,3-17,P,,,,1.8,,,,,,,
4493 ,4493,53331336,,4,318,,10-13,,,,,1.1,,,,,,,
4494 ,4494,53331337,,5,66,,,,,,,1.1,,,,,,,
4496 ,4496,53331324,,5,39,,,,,,,5.5,,,,,,,
4499 ,4499,47TVA1732,,4,374,,3-03,P,,,,3.3,,,,,,,
4503 ,4503,47BHG5461,,4,148,,8-28,P,,,,1.7,,,,,,,
4505 ,4505,46VJK9080,,4,328,,9-08,P,,,,2.5,,,,,,,
4518 ,4518,47TXL6697,,4,184,,,N,,,,0.7,,,,,,,
4519 ,4519,53331318,,4,355,,3-13,P,,,,2.6,,,,,,,
4520 ,4520,47TXX1050,,4,286,,2-13,P,,,,0.1,,,,,,,
4526 ,4526,47BHG7126,,4,330,,5-11,P,,,,0.5,,,,,,,
4530 ,4530,53331312,,3,177,,7-21,P,,,,0.1,,,,,,,
4531 ,4531,53331311,,4,289,,5-12,P,,,,1.5,,,,,,,
4537 ,4537,53331306,,4,139,,,N,,,,1.8,,,,,,,
4538 ,4538,85VJN3875,,4,320,,6-26,P,,,,2.3,,,,,,,
4549 ,4549,47TVJ4897,,5,85,,,,,,,6.9,,,,,,,
4550 ,4550,47TXL0169,,4,288,,2-28,P,,,,1.4,,,,,,,
4553 ,4553,47TXC2505,,5,34,,,,,,,0.6,,,,,,,
4558 ,4558,42CXD4302,,4,196,,10-06,,,,,0.6,,,,,,,
4564 ,4564,47TXY6405,,4,93,,10-09,,,,,2.6,,,,,,,
4565 ,4565,53331354,,5,35,,,,,,,0.1,,,,,,,
4573 ,4573,47TTT5790,,4,334,,3-25,P,,,,1.2,,,,,,,
4575 ,4575,47TXX2081,,3,450,,2-19,S,,,,1.8,,,,,,,
4576 ,4576,42CXD4310,,4,307,,1-08,P,,,,4.3,,,,,,,
4577 ,4577,47TXX1112,,5,27,,,,,,,0.7,,,,,,,
4580 ,4580,47TXY6401,,4,185,,9-29,,,,,4.3,,,,,,,
4581 ,4581,47TVH7795,,4,284,,1-27,P,,,,0.7,,,,,,,
4582 ,4582,46VRT4587,,3,149,,10-05,,,,,0.2,,,,,,,
4584 ,4584,53689930,,2,200,,6-23,P,,,,0.9,,,,,,,
4588 ,4588,61VER2243,,3,255,,10-13,,,,,1.8,,,,,,,
4589 ,4589,53689932,,3,259,,7-01,P,,,,1.8,,,,,,,
4592 ,4592,47TZH0216,,3,243,,9-22,,,,,1.5,,,,,,,
